Code,Lib_court,Libelle,Section,Special,TypeChapitre,Nomenclature,Origine,DEquip,DOES,DOIS,DR,REquip,ROES,ROIS,RR,RegrTotalise,Supprime,SupprimeDepuis
4156,Traites de coupe de bois - Contentieux,Traites de coupe de bois - Contentieux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,1,2019-12-16T14:00:00
416,Clients-Créances douteuses et irrécouvr.,Clients - Créances douteuses et irrécouvrables,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4161,Créances douteuses,Créances douteuses,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4162,Créances irrécouv. par le juge des cptes,Créances irrécouvrables admises par le juge des comptes,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
417,Différences de conversion - Redevables,Différences de conversion - Redevables,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
418,Redevables-Produits non encore facturés,Redevables - Produits non encore facturés,,,,M57-M57,Nature_Compte,,,,,,,,,,,
4181,Redevables-Produits non encore facturés,Redevables - Produits non encore facturés,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4182,Acq.terrains aménagés-Prod. non facturés,Acquéreurs de terrains aménagés stockés - Produits non encore facturés,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
419,Avances et acomptes reçus,Avances et acomptes reçus,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4191,Préfinancements initiaux-Fonds européens,Préfinancements initiaux - Fonds européens,,,,M57-M57,Nature_Compte,,,,,,,,,,,
41911,Fonds social européen,Fonds social européen,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
41912,FEDER,FEDER,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
41918,Autres,Autres,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4192,Préfinancements annuels-Fonds européens,Préfinancements annuels - Fonds européens,,,,M57-M57,Nature_Compte,,,,,,,,,,,
41921,Fonds social européen,Fonds social européen,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
41922,FEDER,FEDER,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
41928,Autres,Autres,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4193,Acquéreurs de terrains aménagés,Acquéreurs de terrains aménagés,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4198,Autres avances et acomptes reçus,Autres avances et acomptes reçus,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
42,Personnel et comptes rattachés,Personnel et comptes rattachés,,,,M57-M57,Nature_Compte,,,,,,,,,,,
421,Personnel - Rémunérations dues,Personnel - Rémunérations dues,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
425,Personnel - Avances et acomptes,Personnel - Avances et acomptes,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
427,Personnel - Oppositions,Personnel - Oppositions,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
428,Personnel - Charges à payer et produits,Personnel - Charges à payer et produits à recevoir,,,,M57-M57,Nature_Compte,,,,,,,,,,,
4282,Dettes provisionnées pour congés à payer,Dettes provisionnées pour congés à payer,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4286,Autres charges à payer,Autres charges à payer,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4287,Produits à recevoir,Produits à recevoir,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
429,"Déficits,débets comptables et régisseurs",Déficits et débets des comptables et régisseurs,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
43,Sécurité sociale et autres organismes so,Sécurité sociale et autres organismes sociaux,,,,M57-M57,Nature_Compte,,,,,,,,,,,
431,Sécurité sociale,Sécurité sociale,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
437,Autres organismes sociaux,Autres organismes sociaux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
438,Organismes sociaux - Charges à payer et,Organismes sociaux - Charges à payer et produits à recevoir,,,,M57-M57,Nature_Compte,,,,,,,,,,,
4382,Charges sociales sur congés à payer,Charges sociales sur congés à payer,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4386,Autres charges à payer,Autres charges à payer,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4387,Produits à recevoir,Produits à recevoir,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44,Etat et autres collectivités publiques,Etat et autres collectivités publiques,,,,M57-M57,Nature_Compte,,,,,,,,,,,
441,Etat et autres collectivités publiques -,Etat et autres collectivités publiques - Subventions à recevoir,,,,M57-M57,Nature_Compte,,,,,,,,,,,
4411,Subventions à recevoir - Amiable,Subventions à recevoir - Amiable,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4412,Fonds de soutien,Fonds de soutien,,,,M57-M57,Nature_Compte,,,,,,,,,,,
44121,Sortie empr. risque avec IRA capital.,Sortie des emprunts à risques avec IRA capitalisées,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44122,Sortie empr. risque sans IRA capital.,Sortie des emprunts à risques sans IRA capitalisées,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4416,Subventions à recevoir - Contentieux,Subventions à recevoir - Contentieux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
442,Etat - Impôts et taxes recouvrables sur,Etat - Impôts et taxes recouvrables sur des tiers,,,,M57-M57,Nature_Compte,0,,,,0,,,,,1,2018-11-16T14:00:00
4421,Prélèvement à la source  Impôt revenu,Prélèvement à la source  Impôt sur le revenu,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4428,Autres,Autres,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
443,Opérations particulières avec l'Etat et,Opérations particulières avec l'Etat et les collectivités publiques,,,,M57-M57,Nature_Compte,,,,,,,,,,,
4431,Etat,Etat,,,,M57-M57,Nature_Compte,,,,,,,,,,,
44311,Dépenses,Dépenses,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44312,Recettes - Amiable,Recettes - Amiable,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44316,Recettes - Contentieux,Recettes - Contentieux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4432,Régions,Régions,,,,M57-M57,Nature_Compte,,,,,,,,,,,
44321,Dépenses,Dépenses,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44322,Recettes - Amiable,Recettes - Amiable,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44326,Recettes - Contentieux,Recettes - Contentieux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4433,Départements,Départements,,,,M57-M57,Nature_Compte,,,,,,,,,,,
44331,Dépenses,Dépenses,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44332,Recettes - Amiable,Recettes - Amiable,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44336,Recettes - Contentieux,Recettes - Contentieux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4434,Communes,Communes,,,,M57-M57,Nature_Compte,,,,,,,,,,,
44341,Dépenses,Dépenses,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44342,Recettes - Amiable,Recettes - Amiable,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44346,Recettes - Contentieux,Recettes - Contentieux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4435,Group. coll et coll. statut particulier,Groupements de collectivités et collectivités à statut particulier,,,,M57-M57,Nature_Compte,,,,,,,,,,,
44351,Dépenses,Dépenses,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44352,Recettes - Amiable,Recettes - Amiable,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44356,Recettes - Contentieux,Recettes - Contentieux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4436,Caisse des écoles,Caisse des écoles,,,,M57-M57,Nature_Compte,,,,,,,,,,,
44361,Dépenses,Dépenses,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44362,Recettes - Amiable,Recettes - Amiable,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44366,Recettes - Contentieux,Recettes - Contentieux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4437,CCAS,CCAS,,,,M57-M57,Nature_Compte,,,,,,,,,,,
44371,Dépenses,Dépenses,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44372,Recettes - Amiable,Recettes - Amiable,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44376,Recettes - Contentieux,Recettes - Contentieux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4438,Autres établissements publics locaux,Autres établissements publics locaux,,,,M57-M57,Nature_Compte,,,,,,,,,,,
44381,Dépenses,Dépenses,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44382,Recettes - Amiable,Recettes - Amiable,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44386,Recettes - Contentieux,Recettes - Contentieux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
444,Opérat° pour le compte de la Communauté,Opérations pour le compte des la Communauté Européenne,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
445,Etat - Taxes sur le chiffre d'affaires,Etat - Taxes sur le chiffre d'affaires,,,,M57-M57,Nature_Compte,,,,,,,,,,,
4452,TVA due intracommunautaire,TVA due intracommunautaire,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4455,Taxes sur le chiffre d'affaires à décais,Taxes sur le chiffre d'affaires à décaisser,,,,M57-M57,Nature_Compte,,,,,,,,,,,
44551,TVA à décaisser,TVA à décaisser,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44558,Taxes assimilées à la TVA,Taxes assimilées à la TVA,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4456,Taxes sur le chiffre d'affaires déductib,Taxes sur le chiffre d'affaires déductibles,,,,M57-M57,Nature_Compte,,,,,,,,,,,
44562,TVA sur immobilisations,TVA sur immobilisations,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44566,TVA sur autres biens et services,TVA sur autres biens et services,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44567,Crédit de TVA à reporter,Crédit de TVA à reporter,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44568,Taxes assimilées à la TVA,Taxes assimilées à la TVA,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4457,Taxes sur le chiffre d'affaires collecté,Taxes sur le chiffre d'affaires collectées,,,,M57-M57,Nature_Compte,,,,,,,,,,,
44571,TVA collectée,TVA collectée,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44578,Taxes assimilées à la TVA,Taxes assimilées à la TVA,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4458,Taxes sur le chiffre d'affaires à régula,Taxes sur le chiffre d'affaires à régulariser ou en attente,,,,M57-M57,Nature_Compte,,,,,,,,,,,
44581,Acomptes - Régime simplifié d'imposition,Acomptes - Régime simplifié d'imposition,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44583,Remboursement de taxes sur le chiffre d',Remboursement de taxes sur le chiffre d'affaires demandé,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44585,TVA à régulariser - Retenue de garant,TVA à régulariser - Retenue de garantie,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
44588,Autres taxes sur le chiffre d'affaires à,Autres taxes sur le chiffre d'affaires à régulariser ou en attente,,,,M57-M57,Nature_Compte,,,,,,,,,,,
445884,TVA déduite/av.versées-Régime encaiss.,TVA déduite sur avances versées - Régime des encaissements,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
445885,TVA décaissée/av.versées-Régime encaiss.,TVA décaissée sur avances reçues - Régime des encaissements,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
445886,TVA déduire au paiement-Régime encaiss.,TVA à déduire lors du paiement - Régime des encaissements,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
445888,Autres taxes sur le chiffre d'affaires à,Autres taxes sur le chiffre d'affaires à régulariser ou en attente,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
447,"Autres impôts, taxes et versements assim","Autres impôts, taxes et versements assimilés",,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
448,"Etat et org-Ch à payer, prod à recevoir",Etat et autres organismes publics - Charges à payer et produits à recevoir,,,,M57-M57,Nature_Compte,,,,,,,,,,,
4482,Charges fiscales sur congés à payer,Charges fiscales sur congés à payer,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4486,Autres charges à payer,Autres charges à payer,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4487,Produits à recevoir,Produits à recevoir,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
449,Quotas d'émission de GES à acquérir,Quotas d'émission de GES à acquérir,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
45,Comptabilité distincte rattachée,Comptabilité distincte rattachée,,,,M57-M57,Nature_Compte,,,,,,,,,,,
451,Comptes de rattachement avec ... (à subd,Comptes de rattachement avec ... (à subdiviser par budgets annexes),,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
452,Deniers des pupilles,Deniers des pupilles,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
453,Fonds gérés par l'entité,Fonds gérés par l'entité,,,,M57-M57,Nature_Compte,,,,,,,,,,,
4531,Fonds de garantie,Fonds de garantie,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4532,Fonds communs des services d'hébergement,Fonds communs des services d'hébergement,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4533,Service social,Service social,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4534,Caisse départ. avances aménagt lotisseme,Caisse départementale d'avances pour l'aménagement des lotissements défectueux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4535,Fonds commun départ. Redevance des mines,Fonds commun départemental de la redevance des mines sur le pétrole,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4536,Fonds contractuels à répartir,Fonds contractuels à répartir,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4538,Fonds divers,Fonds divers,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
454,Travaux effectués d'office,Travaux effectués d'office pour le compte de tiers (à subdiviser par opération),,,,M57-M57,Nature_Compte,,,,,,,,,,,
4541,Travaux effectués d'office,Travaux exécutés d'office,,,,M57-M57,Nature_Compte,,,,,,,,,,,
45411,Dépenses,Dépenses,,,,M57-M57,Nature_Compte,0,040,041,45411,0,040,041,45411,,,
45412,Recettes,Recettes,,,,M57-M57,Nature_Compte,0,040,041,45412,0,040,041,45412,,,
4542,Remembrement,Remembrement,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
45421,Dépenses,Dépenses,,,,M57-M57,Nature_Compte,0,040,041,45421,0,040,041,45421,,,
45422,Recettes,Recettes,,,,M57-M57,Nature_Compte,0,040,041,45422,0,040,041,45422,,,
4543,Défense contre la mer,Défense contre la mer,,,,M57-M57,Nature_Compte,,,,,,,,,,,
45431,Dépenses,Dépenses,,,,M57-M57,Nature_Compte,0,040,041,45431,0,040,041,45431,,,
45432,Recettes,Recettes,,,,M57-M57,Nature_Compte,0,040,041,45432,0,040,041,45432,,,
4544,Aménagement foncier,Aménagement foncier,,,,M57-M57,Nature_Compte,,,,,,,,,,,
45441,Dépenses,Dépenses,,,,M57-M57,Nature_Compte,0,040,041,45441,0,040,041,45441,,,
45442,Recettes,Recettes,,,,M57-M57,Nature_Compte,0,040,041,45442,0,040,041,45442,,,
455,Opérations d'invest sur éts enseignement,Opérations d'investissement sur établissements d'enseignement (à subdiviser par mandat),,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4551,Dépenses,Dépenses,,,,M57-M57,Nature_Compte,0,040,041,4551,0,040,041,4551,,,
4552,Recettes,Recettes,,,,M57-M57,Nature_Compte,0,040,041,4552,0,040,041,4552,,,
456,Recettes sur rôle pour compte de tiers,Recettes sur rôle pour compte de tiers,,,,M57-M57,Nature_Compte,,,,,,,,,,,
4561,Redevables sur rôle pour compte de tiers,Redevables sur rôle pour le compte de tiers,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4567,Produit sur rôle pour le compte de tiers,Produits sur rôle pour le compte de tiers,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4568,TVA sur rôle pour compte de tiers,TVA sur rôle pour compte de tiers,,,,M57-M57,Nature_Compte,,,,,,,,,,,
45681,Prise en compte,Prise en compte,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
45682,Encaissements,Encaissements,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4569,Versement sur rôle pour compte de tiers,Versements sur rôle pour le compte de tiers,,,,M57-M57,Nature_Compte,,,,,,,,,,,
45691,Produits,Produits,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
45692,TVA,TVA,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
458,Opérations sous mandat,Opérations sous mandat (à subdiviser par mandat),,,,M57-M57,Nature_Compte,,,,,,,,,,,
4581,Dépenses,Dépenses (à subdiviser par mandat),,,,M57-M57,Nature_Compte,0,040,041,4581,0,040,041,4581,,,
4582,Recettes,Recettes (à subdiviser par mandat),,,,M57-M57,Nature_Compte,0,040,041,4582,0,040,041,4582,,,
46,Débiteurs et créditeurs divers,Débiteurs et créditeurs divers,,,,M57-M57,Nature_Compte,,,,,,,,,,,
461,Dons et legs en instance,Dons et legs en instance,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
462,Créances sur cessions d'immobilisations,Créances sur cessions d'immobilisations,,,,M57-M57,Nature_Compte,,,,,,,,,,,
4621,Créances cessions immos - Amiable,Créances sur cessions d'immobilisations - Amiable,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4626,Créances cessions immos - Contentieux,Créances sur cessions d'immobilisations - Contentieux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
463,Emprunts souscrits dans le public gérés,Emprunts souscrits dans le public gérés par la collectivité,,,,M57-M57,Nature_Compte,,,,,,,,,,,
4631,Souscriptions reçues,Souscriptions reçues,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4632,Intérêts à payer,Intérêts à payer,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4633,Titres amortis (ou capital) à rembourser,Titres amortis (ou capital) à rembourser,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
464,Opérations pour le compte de particulier,Opérations pour le compte de particuliers,,,,M57-M57,Nature_Compte,,,,,,,,,,,
4641,Coupes affouagères distribuées en nature,Coupes affouagères distribuées en nature,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4642,Coupes affouagères à répartir,Coupes affouagères à répartir,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4643,Vacations encaissées à reverser,Vacations encaissées à reverser,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4645,Fonds des bénéficiaires d'une MASP,Fonds des bénéficiaires d'une mesure d'accompagnement social personnalisé,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4648,Opérations pour le compte de particulier,Opérations pour le compte de particuliers,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
465,Avances en garantie d'emprunt,Avances en garantie d'emprunt,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
466,Excédents de versement,Excédents de versement,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
467,Autres comptes débiteurs ou créditeurs,Autres comptes débiteurs ou créditeurs,,,,M57-M57,Nature_Compte,,,,,,,,,,,
4671,Autres comptes créditeurs,Autres comptes créditeurs,,,,M57-M57,Nature_Compte,,,,,,,,,,,
46711,Autres comptes créditeurs,Autres comptes créditeurs,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
46717,"Autres cptes créditeurs-Cessions, oppos.","Autres comptes créditeurs - Cessions, oppositions ",,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4672,Autres comptes débiteurs,Autres comptes débiteurs,,,,M57-M57,Nature_Compte,,,,,,,,,,,
46721,Débiteurs divers - Amiable,Débiteurs divers - Amiable,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
46726,Débiteurs divers - Contentieux,Débiteurs divers - Contentieux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
4673,"Débiteurs indus insertion, aide sociale",Débiteurs d'indus d'insertion et d'aide sociale,,,,M57-M57,Nature_Compte,,,,,,,,,,,
46731,Débiteurs d'indus RMI,Débiteurs d'indus RMI,,,,M57-M57,Nature_Compte,,,,,,,,,,,
467311,Débiteurs d'indus RMI - Amiable,Débiteurs d'indus RMI - Amiable,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
467316,Débiteurs d'indus RMI - Contentieux,Débiteurs d'indus RMI - Contentieux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
46732,Débiteurs d'indus RMA,Débiteurs d'indus RMA,,,,M57-M57,Nature_Compte,,,,,,,,,,,
467321,Débiteurs d'indus RMA - Amiable,Débiteurs d'indus RMA - Amiable,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
467326,Débiteurs d'indus RMA - Contentieux,Débiteurs d'indus RMA - Contentieux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
46733,Débiteurs d'indus APA,Débiteurs d'indus APA,,,,M57-M57,Nature_Compte,,,,,,,,,,,
467331,Débiteurs d'indus APA - Amiable,Débiteurs d'indus APA - Amiable,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
467336,Débiteurs d'indus APA - Contentieux,Débiteurs d'indus APA - Contentieux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
46734,Débiteurs d'indus RSA,Débiteurs d'indus RSA,,,,M57-M57,Nature_Compte,,,,,,,,,,,
467341,Débiteurs d'indus RSA - Amiable,Débiteurs d'indus RSA - Amiable,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
467346,Débiteurs d'indus RSA - Contentieux,Débiteurs d'indus RSA - Contentieux,,,,M57-M57,Nature_Compte,0,,,,0,,,,,,
