Code,DEquip,DOES,DOIS,DR,Lib_court,Libelle,Origine,REquip,ROES,ROIS,RR,RegrTotalise,Section,Special,Supprime,SupprimeDepuis,TypeChapitre,Nomenclature
65522,0,,,65,Collectivités,Collectivités,Nature_Compte,0,,,,,,,,,,M57-M57
65523,,,,,Organismes publics,Organismes publics,Nature_Compte,,,,,,,,,,,M57-M57
655231,0,,,65,Etablissements publics d'enseignement,Etablissements publics d'enseignement,Nature_Compte,0,,,,,,,,,,M57-M57
655238,0,,,65,Autres organismes publics,Autres organismes publics,Nature_Compte,0,,,,,,,,,,M57-M57
6553,0,,,65,Service d'incendie,Service d'incendie,Nature_Compte,0,,,,,,,,,,M57-M57
6554,,,,,Dot. de compensation de ch. transférées,Dotation de compensation de charges transférées,Nature_Compte,,,,,,,,,,,M57-M57
65541,0,,,65,Compens. versée Région (loi NOTRe),Compensation versée à la Région dans le cadre de la loi NOTRe,Nature_Compte,0,,,,,,,,,,M57-M57
65542,0,,,65,Compens. /  article L. 5217-13 du CGCT,Compensation au titre de l'article L. 5217-13 du CGCT,Nature_Compte,0,,,,,,,,,,M57-M57
6555,0,,,65,Contributions CNFPT (pers. privé emploi),Contributions au C.N.F.P.T. (personnel privé d'emploi),Nature_Compte,0,,,,,,,,,,M57-M57
6556,,,,,Contributions à des fonds,Contributions à des fonds,Nature_Compte,,,,,,,,,,,M57-M57
65561,0,,,65,Contrib fonds compens. ch. territoriales,Contributions au fonds de compensation des charges territoriales (établissement public de territoire),Nature_Compte,0,,,,,,,,,,M57-M57
65568,0,,,65,Autres contributions,Autres contributions,Nature_Compte,0,,,,,,,,,,M57-M57
6557,,,,,Contrib. com. et intercom. obligatoires,Contributions communales et intercommunales obligatoires,Nature_Compte,,,,,,,,,,,M57-M57
65571,0,,,65,Police d'État,Police d'État,Nature_Compte,0,,,,,,,,,,M57-M57
65572,0,,,65,Aide sociale du département,Aide sociale du département,Nature_Compte,0,,,,,,,,,,M57-M57
65573,0,,,65,Indemnité de logement des instituteurs,Indemnité de logement des instituteurs,Nature_Compte,0,,,,,,,,,,M57-M57
65574,0,,,65,Contrib.au titre de la politique habitat,Contributions au titre de la politique de l'habitat,Nature_Compte,0,,,,,,,,,,M57-M57
6558,0,,,65,Autres contributions obligatoires,Autres contributions obligatoires,Nature_Compte,0,,,,,,,,,,M57-M57
656,,,,,Participations,Participations,Nature_Compte,,,,,,,,,,,M57-M57
6561,0,,,65,Organismes de regroupement,Organismes de regroupement,Nature_Compte,0,,,,,,,,,,M57-M57
6562,0,,,65,Au titre de la coopération décentralisée,Au titre de la coopération décentralisée,Nature_Compte,0,,,,,,,,,,M57-M57
6564,,,,,Participat° organismes de transport,Participations aux organismes de transport,Nature_Compte,,,,,,,,,,,M57-M57
65641,0,,,65,Participation SNCF,SNCF,Nature_Compte,0,,,,,,,,,,M57-M57
65642,0,,,65,Participation SNCF Réseau,SNCF Réseau,Nature_Compte,0,,,,,,,,,,M57-M57
65648,0,,,65,Participat° autres organismes transport,Autres,Nature_Compte,0,,,,,,,,,,M57-M57
6565,0,,,65,Versements au titre du RMA,Versements au titre du RMA,Nature_Compte,0,,,,,,,,,,M57-M57
6566,0,,,65,Versements au titre du contrat d'avenir,Versements au titre du contrat d'avenir,Nature_Compte,0,,,,,,,,,,M57-M57
6567,,,,,Versements / contrats d'insertion,Versements au titre des contrats d'insertion,Nature_Compte,,,,,,,,,,,M57-M57
65671,0,,,65,Contrat d'accompagnement dans l'emploi,Contrat d'accompagnement dans l'emploi,Nature_Compte,0,,,,,,,,,,M57-M57
65672,0,,,65,Contrat d'initiative-emploi,Contrat d'initiative-emploi,Nature_Compte,0,,,,,,,,,,M57-M57
6568,0,,,65,Autres participations,Autres participations,Nature_Compte,0,,,,,,,,,,M57-M57
657,,,,,Subventions,Subventions,Nature_Compte,,,,,,,,,,,M57-M57
6573,,,,,Subv. fonct. Organismes publics,Subventions de fonctionnement aux organismes publics,Nature_Compte,,,,,,,,,,,M57-M57
65731,0,,,65,Subv. fonct. état,Etat,Nature_Compte,0,,,,,,,,,,M57-M57
65732,0,,,65,Subv. fonct. régions,Régions,Nature_Compte,0,,,,,,,,,,M57-M57
65733,0,,,65,Subv. fonct. départements,Départements,Nature_Compte,0,,,,,,,,,,M57-M57
65734,,,,,Subv. fonct. communes,Communes,Nature_Compte,,,,,,,,,,,M57-M57
657341,0,,,65,Subv. fonct. communes membres du GFP,Communes membres du GFP,Nature_Compte,0,,,,,,,,,,M57-M57
657348,0,,,65,Subv. fonct. autres communes,Autres communes,Nature_Compte,0,,,,,,,,,,M57-M57
65735,,,,,Group. coll et coll. statut particulier,Groupements de collectivités et collectivités à statut particulier,Nature_Compte,,,,,,,,,,,M57-M57
657351,0,,,65,Subv. fonct. GFP de rattachement,GFP de rattachement,Nature_Compte,0,,,,,,,,,,M57-M57
657358,0,,,65,Subv. fonct. autres groupements,Autres groupements,Nature_Compte,0,,,,,,,,,,M57-M57
65736,,,,,Subv. fonct. étab. et services rattachés,Etablissements et services rattachés,Nature_Compte,,,,,,,,,,,M57-M57
657361,0,,,65,Subv. fonct. caisse des écoles,Caisse des écoles,Nature_Compte,0,,,,,,,,,,M57-M57
657362,0,,,65,Subv. fonct. CCAS,CCAS,Nature_Compte,0,,,,,,,,,,M57-M57
657363,0,,,65,Subv. fonct. étab. à caract. adm.,à caractère administratif,Nature_Compte,0,,,,,,,,,,M57-M57
657364,,,,,Subv. fonct. étab. indus. et commercial,à caractère industriel et commercial,Nature_Compte,,,,,,,,,,,M57-M57
6573641,0,,,65,Subv fonct bud ann. et régies(auton fin),aux budgets annexes et aux régies dotées de la seule autonomie financière,Nature_Compte,0,,,,,,,,,,M57-M57
6573642,0,,,65,Subv. fonct. régies(personnalité morale),aux régies dotées de la personnalité morale,Nature_Compte,0,,,,,,,,,,M57-M57
6573643,0,,,65,Subv. fonct. fermier et concessionnaire,aux fermiers et aux concessionnaires,Nature_Compte,0,,,,,,,,,,M57-M57
6573644,0,,,65,Subv. fonct. syndicat exploitant un SPIC,aux syndicats exploitant un SPIC,Nature_Compte,0,,,,,,,,,,M57-M57
65737,0,,,65,Subv. fonct. SNCF,SNCF,Nature_Compte,0,,,,,,,,,,M57-M57
65738,,,,,Subv.fonct.autres établissements publics,Autres établissements publics,Nature_Compte,,,,,,,,,,,M57-M57
657381,0,,,65,Subv. fonct. autres EPL,Autres établissements publics locaux,Nature_Compte,0,,,,,,,,,,M57-M57
657382,0,,,65,Subv. fonct. organismes publics divers,Organismes publics divers,Nature_Compte,0,,,,,,,,,,M57-M57
6574,,,,,Subv. fonct. asso. personnes privées,"Subventions de fonctionnement aux personnes, aux associations et aux autres organismes de droit privé",Nature_Compte,,,,,,,,,,,M57-M57
65741,0,,,65,Subv. de fonctionnement aux ménages,Ménages,Nature_Compte,0,,,,,,,,,,M57-M57
65742,0,,,65,Subv. de fonctionnement aux entreprises,Entreprises,Nature_Compte,0,,,,,,,,,,M57-M57
65748,0,,,65,Subv.fonct.autres personnes droit privé,Autres personnes de droit privé,Nature_Compte,0,,,,,,,,,,M57-M57
6575,0,,,65,Bonifications d'intérêts,Bonifications d'intérêts,Nature_Compte,0,,,,,,,,,,M57-M57
6577,0,,,65,Remises gracieuses,Remises gracieuses,Nature_Compte,0,,,,,,,,,,M57-M57
658,,,,,Charges diverses de gestion courante,Charges diverses de gestion courante,Nature_Compte,,,,,,,,,,,M57-M57
6581,0,,,65,"Redev. concessions, brevets, licences...","Redevances pour concessions, brevets, licences, procédés, droits et valeurs similaires",Nature_Compte,0,,,,,,,,,,M57-M57
6582,,,,,Déficit ou excédent des budgets annexes,Déficit ou excédent des budgets annexes à caractère administratif,Nature_Compte,,,,,,,,,,,M57-M57
65821,0,,,65,Déficit des budgets annexes administrati,Déficit des budgets annexes à caractère administratif,Nature_Compte,0,,,,,,,,,,M57-M57
65822,0,,,65,Reversement excédent budgets annexes,Reversement de l'excédent des budgets annexes à caractère administratif au budget principal,Nature_Compte,0,,,,,,,,,,M57-M57
6583,0,,,65,Int. moratoires et pénalités sur marchés,Intérêts moratoires et pénalités sur marchés,Nature_Compte,0,,,,,,,,,,M57-M57
6584,0,,,65,Amendes fiscales et pénales,Amendes fiscales et pénales,Nature_Compte,0,,,,,,,,,,M57-M57
6586,,,,,Frais fonctionnement groupes d'élus,Frais de fonctionnement des groupes d'élus,Nature_Compte,,,,,,,,,,,M57-M57
65861,0,,,6586,Frais de personnel,Frais de personnel,Nature_Compte,0,,,,,,,,,,M57-M57
65862,0,,,6586,"Matériel, équipement et fournitures","Matériel, équipement et fournitures",Nature_Compte,0,,,,,,,,,,M57-M57
65869,0,,,,Remboursements frais de fonctionnement,Remboursements sur frais de fonctionnement des groupes d'élus,Nature_Compte,0,,,013,,,,,,,M57-M57
6588,,,,,Autres ch. diverses de gestion courante,Autres charges diverses de gestion courante,Nature_Compte,,,,,,,,,,,M57-M57
65881,0,,,65,Hébergement et restauration scolaires,Hébergement et restauration scolaires,Nature_Compte,0,,,,,,,,,,M57-M57
65886,0,,,65,Pertes de change créances det. non fin,Pertes de change sur créances et dettes non financières,Nature_Compte,0,,,,,,,,,,M57-M57
65888,0,042,,65,Autres,Autres,Nature_Compte,0,,,,,,,,,,M57-M57
66,,,,,Charges financières,Charges financières,Nature_Compte,,,,,1,,,,,,M57-M57
661,,,,,Charges d'intérêts,Charges d'intérêts,Nature_Compte,,,,,,,,,,,M57-M57
6611,,,,,Intérêts des emprunts et dettes,Intérêts des emprunts et dettes,Nature_Compte,,,,,,,,,,,M57-M57
66111,0,042,,66,Intérêts réglés à l'échéance,Intérêts réglés à l'échéance,Nature_Compte,0,,,,,,,,,,M57-M57
66112,0,,,66,Intérêts - Rattachement des ICNE,Intérêts - Rattachement des ICNE,Nature_Compte,0,,,,,,,,,,M57-M57
66113,,,,,Remb. intérêts emprunt transférés,Remboursements d'intérêts d'emprunts transférés,Nature_Compte,,,,,,,,,,,M57-M57
661131,0,042,,66,Remb. int. emprunt transf. Cnes du GFP,aux communes membres du GFP,Nature_Compte,0,,,,,,,,,,M57-M57
661132,0,042,,66,Remb. int. emprunt transf. GFP de rattac,au GFP de rattachement,Nature_Compte,0,,,,,,,,,,M57-M57
661133,0,042,,66,Remb. Int. emprunt transf. établ. rattac,à la collectivité ou à l'établissement de rattachement,Nature_Compte,0,,,,,,,,,,M57-M57
661138,0,042,,66,Remb. int. emprunt transf. Autres tiers,à d'autres tiers,Nature_Compte,0,,,,,,,,,,M57-M57
6615,0,,,66,Intérêts comptes courants et de dépôts,Intérêts des comptes courants et de dépôts créditeurs,Nature_Compte,0,,,,,,,,,,M57-M57
6616,0,,,66,"Intérêts bancaires, opér. financement","Intérêts bancaires et sur opérations de financement (escompte,...)",Nature_Compte,0,,,,,,,,,,M57-M57
6618,0,,,66,Intérêts des autres dettes,Intérêts des autres dettes,Nature_Compte,0,,,,,,,,,,M57-M57
665,0,,,66,Escomptes accordés,Escomptes accordés,Nature_Compte,0,,,,,,,,,,M57-M57
666,0,042,,66,Pertes de change créances det. fin,Pertes de change sur créances et dettes financières,Nature_Compte,0,,,,,,,,,,M57-M57
667,0,,,66,Charges nettes cessions valeurs mobilièr,Charges nettes sur cessions de valeurs mobilières de placement,Nature_Compte,0,,,,,,,,,,M57-M57
668,,,,,Autres charges financières,Autres charges financières,Nature_Compte,,,,,,,,,,,M57-M57
6681,0,042,043,66,Indemnités rbt anticipé emprunt à risque,Indemnités pour remboursement anticipé d'emprunt à risques,Nature_Compte,0,,,,,,,,,,M57-M57
6682,0,042,043,66,Indemnités de réaménagement d'emprunt,Indemnités de réaménagement d'emprunt (pour ordre),Nature_Compte,0,,,,,,,,,,M57-M57
6688,0,042,043,66,Autres,Autres,Nature_Compte,0,,,,,,,,,,M57-M57
67,,,,,Charges spécifiques,Charges spécifiques,Nature_Compte,,,,,1,,,,,,M57-M57
6711,,,,,"Intérêts moratoires, pénalités / marché",Intérêts moratoires et pénalités sur marchés,Nature_Compte,,,,,,,,,,,M57-M57
6712,,,,,Amendes fiscales et pénales,Amendes fiscales et pénales,Nature_Compte,,,,,,,,,,,M57-M57
6713,,,,,"Dots, secours, bourses et prix","Dots, secours, bourses et prix",Nature_Compte,,,,,,,,,,,M57-M57
6718,,,,,Autres charges exceptionnelles gestion,Autres charges exceptionnelles sur opérations de gestion,Nature_Compte,,,,,,,,,,,M57-M57
673,0,042,,67,Titres annulés (sur exercices antérieurs,Titres annulés (sur exercices antérieurs),Nature_Compte,0,,,,,,,,,,M57-M57
67431,,,,,"Subv.budg.annexes,régies autonomes fin.",aux budgets annexes et aux régies dotées de la seule autonomie financière,Nature_Compte,,,,,,,,,,,M57-M57
67432,,,,,Subv. régies dotées personnalité morale,aux régies dotées de la personnalité morale,Nature_Compte,,,,,,,,,,,M57-M57
67433,,,,,Subv. aux fermiers et concessionnaires,aux fermiers et aux concessionnaires,Nature_Compte,,,,,,,,,,,M57-M57
67434,,,,,Subv. aux syndicats exploitant un SPIC,aux syndicats exploitant un SPIC,Nature_Compte,,,,,,,,,,,M57-M57
6745,,,,,Subv. aux personnes de droit privé,Subventions de fonctionnement aux personnes de droit privé,Nature_Compte,,,,,,,,,,,M57-M57
6746,,,,,Bonification d'intérêts,Bonification d'intérêts,Nature_Compte,,,,,,,,,,,M57-M57
6747,,,,,Remises gracieuses,Remises gracieuses,Nature_Compte,,,,,,,,,,,M57-M57
6748,,,,,Autres subventions exceptionnelles,Autres subventions exceptionnelles,Nature_Compte,,,,,,,,,,,M57-M57
675,0,042,,,Valeurs comptables immobilisations cédée,Valeurs comptables des immobilisations cédées,Nature_Compte,0,,,,,,,,,,M57-M57
676,,,,,Neutral. et diff. / réal. (positives),Neutralisations et différences sur réalisations (positives),Nature_Compte,,,,,,,,,,,M57-M57
6761,0,042,,,Différences sur réalisations (positives),Différences sur réalisations (positives) transférées en investissement,Nature_Compte,0,,,,,,,,,,M57-M57
6768,0,042,,,"Neutral. amort., dépréciations et prov.","Neutralisation des amortissements, dépréciations et provisions",Nature_Compte,0,,,,,,,,,,M57-M57
678,,,,,Autres charges exceptionnelles,Autres charges exceptionnelles,Nature_Compte,,,,,,,,,,,M57-M57
68,,,,,Dot. aux amortissements et provisions,"Dotations aux amortissements, aux dépréciations et aux provisions",Nature_Compte,,,,,1,,,,,,M57-M57
681,,,,,Dot. amort. et prov. Charges de fonct.,"Dotations aux amortissements, aux dépréciations et aux provisions - Charges de fonctionnement",Nature_Compte,,,,,,,,,,,M57-M57
6811,0,042,,,Dot. amort. immos incorporelles,Dotations aux amortissements des immobilisations incorporelles et corporelles,Nature_Compte,0,,,,,,,,,,M57-M57
6812,,,,,Dot. amort. Charges à répartir,Dotations aux amortissements des charges de fonctionnement à répartir,Nature_Compte,,,,,,,,,,,M57-M57
68126,0,042,,,Dot.amort. frais d'émission des emprunts,Dotations aux amortissements des frais d'émission des emprunts,Nature_Compte,0,,,,,,,,,,M57-M57
68128,0,042,,,Dot. Amort. charges exception. différées,Dotations aux amortissements des charges exceptionnelles différées,Nature_Compte,0,,,,,,,,,,M57-M57
6815,0,042,,68,Dot. prov. pour risques fonct. courant,Dotations aux provisions pour risques et charges de fonctionnement,Nature_Compte,0,,,,,,,,,,M57-M57
6816,0,042,,68,Dot. prov. dépréc. immos corpo. et incor,Dotations aux dépréciations des immobilisations incorporelles et corporelles,Nature_Compte,0,,,,,,,,,,M57-M57
6817,0,042,,68,Dot. prov. dépréc. actifs circulants,Dotations aux dépréciations des actifs circulants,Nature_Compte,0,,,,,,,,,,M57-M57
686,,,,,Dot. amort. et prov. Charges financières,"Dotations aux amortissements, aux dépréciations et aux provisions - Charges financières",Nature_Compte,,,,,,,,,,,M57-M57
6861,0,042,,,Dot. amort. primes rembourst obligations,Dotations aux amortissements des primes de remboursement des obligations,Nature_Compte,0,,,,,,,,,,M57-M57
6862,0,042,,,Dot. amort. charges financ. à répartir,Dotations aux amortissements des charges financières à répartir,Nature_Compte,0,,,,,,,,,,M57-M57
6865,0,042,,68,Dot. prov. risques et charges financiers,Dotations aux provisions pour risques et charges financiers,Nature_Compte,0,,,,,,,,,,M57-M57
6866,0,042,,68,Dot. prov. dépréc. éléments financiers,Dotations aux dépréciations des éléments financiers,Nature_Compte,0,,,,,,,,,,M57-M57
6871,,,,,Dot. amort. exceptionnels immos,Dotations aux amortissements exceptionnels des immobilisations,Nature_Compte,,,,,,,,,,,M57-M57
6875,,,,,Dot. prov. risques et charges exception.,Dotations aux provisions pour risques et charges exceptionnels,Nature_Compte,,,,,,,,,,,M57-M57
6876,,,,,Dot. prov. dépréc. exceptionnelles,Dotations aux dépréciations exceptionnelles,Nature_Compte,,,,,,,,,,,M57-M57
70,,,,,"Produits des services, du domaine, vente","Produits des services, du domaine et ventes diverses",Nature_Compte,,,,,,,,,,,M57-M57
701,,,,,Ventes de produits finis,Ventes de produits finis,Nature_Compte,,,,,,,,,,,M57-M57
7011,0,,,,Ventes d'eau,Ventes d'eau,Nature_Compte,0,,,70,,,,,,,M57-M57
7012,,,,,Taxes et redevances d'eau,Taxes et redevances d'eau,Nature_Compte,,,,,,,,,,,M57-M57
70124,,,,,Redevance pollution d'orgine domestique,Redevance pour pollution d'origine domestique,Nature_Compte,,,,,,,,,,,M57-M57
701241,0,,,,Redevance pollution d'origine domestique,Redevance pour pollution d'origine domestique,Nature_Compte,0,,,70,,,,,,,M57-M57
701249,0,,,014,Reverst redevance pollut° origine domest,Reversement de la redevance pour pollution d'origine domestique,Nature_Compte,0,,,,,,,,,,M57-M57
70128,0,,,,Autres taxes et redevances d'eau,Autres taxes et redevances d'eau,Nature_Compte,0,,,70,,,,,,,M57-M57
7013,0,,,,Ventes de produits résiduels,Ventes de produits résiduels,Nature_Compte,0,,,70,,,,,,,M57-M57
7015,0,,,,Ventes de terrains aménagés,Ventes de terrains aménagés,Nature_Compte,0,,,70,,,,,,,M57-M57
7018,0,,,,Autres ventes de produits finis,Autres ventes de produits finis,Nature_Compte,0,,,70,,,,,,,M57-M57
702,,,,,Ventes de récoltes et produits forestier,Ventes de récoltes et de produits forestiers,Nature_Compte,,,,,,,,,,,M57-M57
7021,0,,,,Ventes de récoltes,Ventes de récoltes,Nature_Compte,0,,,70,,,,,,,M57-M57
7022,0,,,,Coupes de bois,Coupes de bois,Nature_Compte,0,,,70,,,,,,,M57-M57
7023,0,,,,Menus produits forestiers,Menus produits forestiers,Nature_Compte,0,,,70,,,,,,,M57-M57
7024,0,,,,Remboursement forfaitaire TVA,Remboursement forfaitaire TVA,Nature_Compte,0,,,70,,,,,,,M57-M57
7025,0,,,,Taxes d'affouage,Taxes d'affouage,Nature_Compte,0,,,70,,,,,,,M57-M57
7028,0,,,,Autres produits forestiers,Autres produits,Nature_Compte,0,,,70,,,,,,,M57-M57
703,,,,,Redevances utilisation du domaine,Redevances et recettes d'utilisation du domaine,Nature_Compte,,,,,,,,,,,M57-M57
7031,,,,,Concessions et redevances funéraires,Concessions et redevances funéraires,Nature_Compte,,,,,,,,,,,M57-M57
70311,0,,,,Concessions cimetières (produit net),Concession dans les cimetières (produit net),Nature_Compte,0,,,70,,,,,,,M57-M57
70312,0,,,,Redevances funéraires,Redevances funéraires,Nature_Compte,0,,,70,,,,,,,M57-M57
7032,,,,,Stationnement et location voie publique,"Droits de permis de stationnement et de location sur la voie publique, les rivières, les ports et quais fluviaux et autres lieux publics",Nature_Compte,,,,,,,,,,,M57-M57
70321,0,,,,Stationnement et location voie publique,Droits de stationnement et de location sur la voie publique,Nature_Compte,0,,,70,,,,,,,M57-M57
70322,0,,,,"Stationnement, location dom. portuaire",Droits de stationnement et de location sur le domaine public portuaire et fluvial,Nature_Compte,0,,,70,,,,,,,M57-M57
70323,0,,,,Red. occupation dom. public,Redevance d'occupation du domaine public,Nature_Compte,0,,,70,,,,,,,M57-M57
70328,0,,,,Autres droits stationnement et location,Autres droits de stationnement et de location,Nature_Compte,0,,,70,,,,,,,M57-M57
7033,0,,,,Redevances distributeurs d'essence,Redevances pour appareils distributeurs d'essence,Nature_Compte,0,,,70,,,,,,,M57-M57
7034,0,,,,"Péage, droits passage, pesage, mesurage","Droits de péage, droits de passage, droits de pesage, mesurage et jaugeage",Nature_Compte,0,,,70,,,,,,,M57-M57
7035,0,,,,Locations de droits de chasse et pêche,Locations de droits de chasse et de pêche,Nature_Compte,0,,,70,,,,,,,M57-M57
7036,0,,,,Droits de pâturage et de tourbage,Droits de pâturage et de tourbage,Nature_Compte,0,,,70,,,,,,,M57-M57
7037,0,,,,Contribution pour dégradation des voies,Contribution pour dégradation des voies et chemins,Nature_Compte,0,,,70,,,,,,,M57-M57
